global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,is_backchannel
heddaya_nego__5978,heddaya_nego,heddaya-nego.csv,600,39,1,seller,,,4.638,yeah,,True
heddaya_nego__5981,heddaya_nego,heddaya-nego.csv,600,42,0,buyer,,,4.638,Um,,True
heddaya_nego__5984,heddaya_nego,heddaya-nego.csv,600,45,1,seller,,,4.638,Yeah,,True
heddaya_nego__5986,heddaya_nego,heddaya-nego.csv,600,47,1,seller,,,4.638,Um,,True
heddaya_nego__5994,heddaya_nego,heddaya-nego.csv,600,55,1,seller,,,4.638,Yeah,,True
heddaya_nego__5996,heddaya_nego,heddaya-nego.csv,600,57,1,seller,,,4.638,Okay,,True
heddaya_nego__5999,heddaya_nego,heddaya-nego.csv,600,60,0,buyer,,,4.638,Um,,True
heddaya_nego__6002,heddaya_nego,heddaya-nego.csv,600,63,1,seller,,,4.638,Yeah,,True
heddaya_nego__6004,heddaya_nego,heddaya-nego.csv,600,65,1,seller,,,4.638,Okay,,True
heddaya_nego__6006,heddaya_nego,heddaya-nego.csv,600,67,1,seller,,,4.638,Mhm,,True
heddaya_nego__6013,heddaya_nego,heddaya-nego.csv,603,2,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6016,heddaya_nego,heddaya-nego.csv,603,5,1,seller,,,5.578,Mhm,,True
heddaya_nego__6018,heddaya_nego,heddaya-nego.csv,603,7,1,seller,,,5.578,Okay,,True
heddaya_nego__6020,heddaya_nego,heddaya-nego.csv,603,9,1,seller,,,5.578,Yeah,,True
heddaya_nego__6025,heddaya_nego,heddaya-nego.csv,603,14,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6027,heddaya_nego,heddaya-nego.csv,603,16,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6029,heddaya_nego,heddaya-nego.csv,603,18,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6035,heddaya_nego,heddaya-nego.csv,603,24,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6037,heddaya_nego,heddaya-nego.csv,603,26,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6039,heddaya_nego,heddaya-nego.csv,603,28,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6043,heddaya_nego,heddaya-nego.csv,603,32,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6045,heddaya_nego,heddaya-nego.csv,603,34,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6048,heddaya_nego,heddaya-nego.csv,603,37,1,seller,,,5.578,Yeah,,True
heddaya_nego__6051,heddaya_nego,heddaya-nego.csv,603,40,0,buyer,,,5.578,Uh,,True
heddaya_nego__6057,heddaya_nego,heddaya-nego.csv,603,46,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6059,heddaya_nego,heddaya-nego.csv,603,48,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6061,heddaya_nego,heddaya-nego.csv,603,50,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6063,heddaya_nego,heddaya-nego.csv,603,52,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6065,heddaya_nego,heddaya-nego.csv,603,54,0,buyer,,,5.578,Right,,True
heddaya_nego__6067,heddaya_nego,heddaya-nego.csv,603,56,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6069,heddaya_nego,heddaya-nego.csv,603,58,0,buyer,,,5.578,Yeah,,True
heddaya_nego__6071,heddaya_nego,heddaya-nego.csv,603,60,0,buyer,,,5.578,Okay,,True
heddaya_nego__6075,heddaya_nego,heddaya-nego.csv,603,64,0,buyer,,,5.578,Mhm,,True
heddaya_nego__6079,heddaya_nego,heddaya-nego.csv,603,68,0,buyer,,,5.578,Right,,True
heddaya_nego__6084,heddaya_nego,heddaya-nego.csv,603,73,1,seller,,,5.578,Yeah,,True
heddaya_nego__6091,heddaya_nego,heddaya-nego.csv,604,0,0,buyer,,,5.77,Yeah,,True
heddaya_nego__6094,heddaya_nego,heddaya-nego.csv,604,3,1,seller,,,5.77,Okay,,True
heddaya_nego__6096,heddaya_nego,heddaya-nego.csv,604,5,1,seller,,,5.77,Yeah,,True
heddaya_nego__6098,heddaya_nego,heddaya-nego.csv,604,7,1,seller,,,5.77,Yes,,True
heddaya_nego__6103,heddaya_nego,heddaya-nego.csv,604,12,0,buyer,,,5.77,Yeah,,True
heddaya_nego__6106,heddaya_nego,heddaya-nego.csv,604,15,1,seller,,,5.77,Uh,,True
heddaya_nego__6109,heddaya_nego,heddaya-nego.csv,604,18,0,buyer,,,5.77,Yeah,,True
heddaya_nego__6111,heddaya_nego,heddaya-nego.csv,604,20,0,buyer,,,5.77,Yeah,,True
heddaya_nego__6114,heddaya_nego,heddaya-nego.csv,604,23,1,seller,,,5.77,Mhm,,True
heddaya_nego__6116,heddaya_nego,heddaya-nego.csv,604,25,1,seller,,,5.77,Yeah,,True
heddaya_nego__6122,heddaya_nego,heddaya-nego.csv,604,31,1,seller,,,5.77,Okay,,True
heddaya_nego__6128,heddaya_nego,heddaya-nego.csv,604,37,1,seller,,,5.77,Yeah,,True
heddaya_nego__6130,heddaya_nego,heddaya-nego.csv,604,39,1,seller,,,5.77,sure,,True
heddaya_nego__6137,heddaya_nego,heddaya-nego.csv,606,6,1,seller,,,5.587,Yeah,,True
heddaya_nego__6142,heddaya_nego,heddaya-nego.csv,606,11,0,buyer,,,5.587,right,,True
heddaya_nego__6147,heddaya_nego,heddaya-nego.csv,606,16,1,seller,,,5.587,Yeah,,True
heddaya_nego__6150,heddaya_nego,heddaya-nego.csv,606,19,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6152,heddaya_nego,heddaya-nego.csv,606,21,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6154,heddaya_nego,heddaya-nego.csv,606,23,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6156,heddaya_nego,heddaya-nego.csv,606,25,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6159,heddaya_nego,heddaya-nego.csv,606,28,1,seller,,,5.587,yes,,True
heddaya_nego__6163,heddaya_nego,heddaya-nego.csv,606,32,1,seller,,,5.587,Yes,,True
heddaya_nego__6166,heddaya_nego,heddaya-nego.csv,606,35,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6168,heddaya_nego,heddaya-nego.csv,606,37,0,buyer,,,5.587,Yeah,,True
heddaya_nego__6170,heddaya_nego,heddaya-nego.csv,606,39,0,buyer,,,5.587,Right,,True
heddaya_nego__6172,heddaya_nego,heddaya-nego.csv,606,41,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6174,heddaya_nego,heddaya-nego.csv,606,43,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6176,heddaya_nego,heddaya-nego.csv,606,45,0,buyer,,,5.587,Yeah,,True
heddaya_nego__6178,heddaya_nego,heddaya-nego.csv,606,47,0,buyer,,,5.587,Yeah,,True
heddaya_nego__6180,heddaya_nego,heddaya-nego.csv,606,49,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6184,heddaya_nego,heddaya-nego.csv,606,53,0,buyer,,,5.587,Mhm,,True
heddaya_nego__6195,heddaya_nego,heddaya-nego.csv,606,64,1,seller,,,5.587,Yeah,,True
heddaya_nego__6207,heddaya_nego,heddaya-nego.csv,616,9,1,seller,,,7.267,Mhm,,True
heddaya_nego__6210,heddaya_nego,heddaya-nego.csv,616,12,0,buyer,,,7.267,Yeah,,True
heddaya_nego__6212,heddaya_nego,heddaya-nego.csv,616,14,0,buyer,,,7.267,Yeah,,True
heddaya_nego__6214,heddaya_nego,heddaya-nego.csv,616,16,0,buyer,,,7.267,Right,,True
heddaya_nego__6218,heddaya_nego,heddaya-nego.csv,616,20,0,buyer,,,7.267,right,,True
heddaya_nego__6221,heddaya_nego,heddaya-nego.csv,616,23,1,seller,,,7.267,Mhm,,True
heddaya_nego__6223,heddaya_nego,heddaya-nego.csv,616,25,1,seller,,,7.267,Mhm,,True
heddaya_nego__6225,heddaya_nego,heddaya-nego.csv,616,27,1,seller,,,7.267,Okay,,True
heddaya_nego__6228,heddaya_nego,heddaya-nego.csv,616,30,0,buyer,,,7.267,Yeah,,True
heddaya_nego__6232,heddaya_nego,heddaya-nego.csv,616,34,0,buyer,,,7.267,Okay,,True
heddaya_nego__6233,heddaya_nego,heddaya-nego.csv,616,35,1,seller,,,7.267,yeah,,True
heddaya_nego__6240,heddaya_nego,heddaya-nego.csv,616,42,0,buyer,,,7.267,um,,True
heddaya_nego__6241,heddaya_nego,heddaya-nego.csv,616,43,1,seller,,,7.267,Um,,True
heddaya_nego__6248,heddaya_nego,heddaya-nego.csv,619,3,1,seller,,,10.719,Okay,,True
heddaya_nego__6251,heddaya_nego,heddaya-nego.csv,619,6,0,buyer,,,10.719,Yeah,,True
heddaya_nego__6252,heddaya_nego,heddaya-nego.csv,619,7,1,seller,,,10.719,Okay,,True
heddaya_nego__6254,heddaya_nego,heddaya-nego.csv,619,9,1,seller,,,10.719,Mhm,,True
heddaya_nego__6258,heddaya_nego,heddaya-nego.csv,619,13,1,seller,,,10.719,Okay,,True
heddaya_nego__6261,heddaya_nego,heddaya-nego.csv,619,16,0,buyer,,,10.719,Sure,,True
heddaya_nego__6269,heddaya_nego,heddaya-nego.csv,619,24,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6271,heddaya_nego,heddaya-nego.csv,619,26,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6273,heddaya_nego,heddaya-nego.csv,619,28,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6275,heddaya_nego,heddaya-nego.csv,619,30,0,buyer,,,10.719,Okay,,True
heddaya_nego__6281,heddaya_nego,heddaya-nego.csv,619,36,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6285,heddaya_nego,heddaya-nego.csv,619,40,0,buyer,,,10.719,Okay,,True
heddaya_nego__6290,heddaya_nego,heddaya-nego.csv,619,45,1,seller,,,10.719,Mhm,,True
heddaya_nego__6292,heddaya_nego,heddaya-nego.csv,619,47,1,seller,,,10.719,Yeah,,True
heddaya_nego__6294,heddaya_nego,heddaya-nego.csv,619,49,1,seller,,,10.719,Okay,,True
heddaya_nego__6296,heddaya_nego,heddaya-nego.csv,619,51,1,seller,,,10.719,Yeah,,True
heddaya_nego__6298,heddaya_nego,heddaya-nego.csv,619,53,1,seller,,,10.719,Yeah,,True
heddaya_nego__6301,heddaya_nego,heddaya-nego.csv,619,56,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6303,heddaya_nego,heddaya-nego.csv,619,58,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6305,heddaya_nego,heddaya-nego.csv,619,60,0,buyer,,,10.719,Mhm,,True
heddaya_nego__6308,heddaya_nego,heddaya-nego.csv,619,63,1,seller,,,10.719,Mhm,,True
heddaya_nego__6310,heddaya_nego,heddaya-nego.csv,619,65,1,seller,,,10.719,Mhm,,True
heddaya_nego__6312,heddaya_nego,heddaya-nego.csv,619,67,1,seller,,,10.719,Yeah,,True
heddaya_nego__6317,heddaya_nego,heddaya-nego.csv,619,72,0,buyer,,,10.719,Yeah,,True
heddaya_nego__6326,heddaya_nego,heddaya-nego.csv,619,81,1,seller,,,10.719,Mhm,,True
heddaya_nego__6328,heddaya_nego,heddaya-nego.csv,619,83,1,seller,,,10.719,Okay,,True
heddaya_nego__6332,heddaya_nego,heddaya-nego.csv,619,87,1,seller,,,10.719,Okay,,True
heddaya_nego__6335,heddaya_nego,heddaya-nego.csv,619,90,0,buyer,,,10.719,Um,,True
heddaya_nego__6339,heddaya_nego,heddaya-nego.csv,627,0,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6342,heddaya_nego,heddaya-nego.csv,627,3,1,seller,,,14.004,Yeah,,True
heddaya_nego__6348,heddaya_nego,heddaya-nego.csv,627,9,1,seller,,,14.004,Mhm,,True
heddaya_nego__6351,heddaya_nego,heddaya-nego.csv,627,12,0,buyer,,,14.004,Okay,,True
heddaya_nego__6352,heddaya_nego,heddaya-nego.csv,627,13,1,seller,,,14.004,Mhm,,True
heddaya_nego__6355,heddaya_nego,heddaya-nego.csv,627,16,0,buyer,,,14.004,thanks,,True
heddaya_nego__6356,heddaya_nego,heddaya-nego.csv,627,17,1,seller,,,14.004,Mhm,,True
heddaya_nego__6358,heddaya_nego,heddaya-nego.csv,627,19,1,seller,,,14.004,Mhm,,True
heddaya_nego__6360,heddaya_nego,heddaya-nego.csv,627,21,1,seller,,,14.004,Mhm,,True
heddaya_nego__6362,heddaya_nego,heddaya-nego.csv,627,23,1,seller,,,14.004,Yeah,,True
heddaya_nego__6364,heddaya_nego,heddaya-nego.csv,627,25,1,seller,,,14.004,Yeah,,True
heddaya_nego__6370,heddaya_nego,heddaya-nego.csv,627,31,1,seller,,,14.004,Mhm,,True
heddaya_nego__6376,heddaya_nego,heddaya-nego.csv,627,37,1,seller,,,14.004,Mhm,,True
heddaya_nego__6380,heddaya_nego,heddaya-nego.csv,627,41,1,seller,,,14.004,Mhm,,True
heddaya_nego__6382,heddaya_nego,heddaya-nego.csv,627,43,1,seller,,,14.004,Right,,True
heddaya_nego__6384,heddaya_nego,heddaya-nego.csv,627,45,1,seller,,,14.004,Mhm,,True
heddaya_nego__6386,heddaya_nego,heddaya-nego.csv,627,47,1,seller,,,14.004,Mhm,,True
heddaya_nego__6388,heddaya_nego,heddaya-nego.csv,627,49,1,seller,,,14.004,Yeah,,True
heddaya_nego__6392,heddaya_nego,heddaya-nego.csv,627,53,1,seller,,,14.004,Sure,,True
heddaya_nego__6395,heddaya_nego,heddaya-nego.csv,627,56,0,buyer,,,14.004,Um,,True
heddaya_nego__6396,heddaya_nego,heddaya-nego.csv,627,57,1,seller,,,14.004,Sure,,True
heddaya_nego__6398,heddaya_nego,heddaya-nego.csv,627,59,1,seller,,,14.004,Mhm,,True
heddaya_nego__6400,heddaya_nego,heddaya-nego.csv,627,61,1,seller,,,14.004,Yeah,,True
heddaya_nego__6406,heddaya_nego,heddaya-nego.csv,627,67,1,seller,,,14.004,Mhm,,True
heddaya_nego__6408,heddaya_nego,heddaya-nego.csv,627,69,1,seller,,,14.004,Okay,,True
heddaya_nego__6416,heddaya_nego,heddaya-nego.csv,627,77,1,seller,,,14.004,yeah,,True
heddaya_nego__6418,heddaya_nego,heddaya-nego.csv,627,79,1,seller,,,14.004,Sure,,True
heddaya_nego__6432,heddaya_nego,heddaya-nego.csv,627,93,1,seller,,,14.004,Mhm,,True
heddaya_nego__6436,heddaya_nego,heddaya-nego.csv,627,97,1,seller,,,14.004,Mhm,,True
heddaya_nego__6438,heddaya_nego,heddaya-nego.csv,627,99,1,seller,,,14.004,Yeah,,True
heddaya_nego__6440,heddaya_nego,heddaya-nego.csv,627,101,1,seller,,,14.004,Mhm,,True
heddaya_nego__6449,heddaya_nego,heddaya-nego.csv,627,110,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6460,heddaya_nego,heddaya-nego.csv,627,121,1,seller,,,14.004,Okay,,True
heddaya_nego__6461,heddaya_nego,heddaya-nego.csv,627,122,0,buyer,,,14.004,Okay,,True
heddaya_nego__6468,heddaya_nego,heddaya-nego.csv,627,129,1,seller,,,14.004,Yeah,,True
heddaya_nego__6470,heddaya_nego,heddaya-nego.csv,627,131,1,seller,,,14.004,Sure,,True
heddaya_nego__6472,heddaya_nego,heddaya-nego.csv,627,133,1,seller,,,14.004,Mhm,,True
heddaya_nego__6474,heddaya_nego,heddaya-nego.csv,627,135,1,seller,,,14.004,Yeah,,True
heddaya_nego__6475,heddaya_nego,heddaya-nego.csv,627,136,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6477,heddaya_nego,heddaya-nego.csv,627,138,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6479,heddaya_nego,heddaya-nego.csv,627,140,0,buyer,,,14.004,Mhm,,True
heddaya_nego__6488,heddaya_nego,heddaya-nego.csv,627,149,1,seller,,,14.004,Yeah,,True
heddaya_nego__6490,heddaya_nego,heddaya-nego.csv,627,151,1,seller,,,14.004,Mhm,,True
heddaya_nego__6492,heddaya_nego,heddaya-nego.csv,627,153,1,seller,,,14.004,Yeah,,True
heddaya_nego__6495,heddaya_nego,heddaya-nego.csv,627,156,0,buyer,,,14.004,Okay,,True
heddaya_nego__6497,heddaya_nego,heddaya-nego.csv,627,158,0,buyer,,,14.004,Mhm,,True
heddaya_nego__6499,heddaya_nego,heddaya-nego.csv,627,160,0,buyer,,,14.004,Okay,,True
heddaya_nego__6501,heddaya_nego,heddaya-nego.csv,627,162,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6503,heddaya_nego,heddaya-nego.csv,627,164,0,buyer,,,14.004,Mhm,,True
heddaya_nego__6506,heddaya_nego,heddaya-nego.csv,627,167,1,seller,,,14.004,Mhm,,True
heddaya_nego__6508,heddaya_nego,heddaya-nego.csv,627,169,1,seller,,,14.004,Mhm,,True
heddaya_nego__6510,heddaya_nego,heddaya-nego.csv,627,171,1,seller,,,14.004,Yeah,,True
heddaya_nego__6512,heddaya_nego,heddaya-nego.csv,627,173,1,seller,,,14.004,Mhm,,True
heddaya_nego__6516,heddaya_nego,heddaya-nego.csv,627,177,1,seller,,,14.004,Yeah,,True
heddaya_nego__6519,heddaya_nego,heddaya-nego.csv,627,180,0,buyer,,,14.004,Mhm,,True
heddaya_nego__6520,heddaya_nego,heddaya-nego.csv,627,181,1,seller,,,14.004,Okay,,True
heddaya_nego__6526,heddaya_nego,heddaya-nego.csv,627,187,1,seller,,,14.004,yeah,,True
heddaya_nego__6531,heddaya_nego,heddaya-nego.csv,627,192,0,buyer,,,14.004,Yeah,,True
heddaya_nego__6533,heddaya_nego,heddaya-nego.csv,627,194,0,buyer,,,14.004,Mhm,,True
heddaya_nego__6564,heddaya_nego,heddaya-nego.csv,628,6,0,buyer,,,11.972,Yeah,,True
heddaya_nego__6565,heddaya_nego,heddaya-nego.csv,628,7,1,seller,,,11.972,Yeah,,True
heddaya_nego__6573,heddaya_nego,heddaya-nego.csv,628,15,1,seller,,,11.972,Mhm,,True
heddaya_nego__6576,heddaya_nego,heddaya-nego.csv,628,18,0,buyer,,,11.972,Mhm,,True
heddaya_nego__6577,heddaya_nego,heddaya-nego.csv,628,19,1,seller,,,11.972,uh,,True
heddaya_nego__6582,heddaya_nego,heddaya-nego.csv,628,24,0,buyer,,,11.972,Mhm,,True
heddaya_nego__6585,heddaya_nego,heddaya-nego.csv,628,27,1,seller,,,11.972,Yeah,,True
heddaya_nego__6588,heddaya_nego,heddaya-nego.csv,628,30,0,buyer,,,11.972,Uh,,True
heddaya_nego__6589,heddaya_nego,heddaya-nego.csv,628,31,1,seller,,,11.972,um,,True
heddaya_nego__6593,heddaya_nego,heddaya-nego.csv,628,35,1,seller,,,11.972,Mhm,,True
heddaya_nego__6596,heddaya_nego,heddaya-nego.csv,628,38,0,buyer,,,11.972,Right,,True
heddaya_nego__6604,heddaya_nego,heddaya-nego.csv,628,46,0,buyer,,,11.972,Mhm,,True
heddaya_nego__6605,heddaya_nego,heddaya-nego.csv,628,47,1,seller,,,11.972,Mhm,,True
heddaya_nego__6609,heddaya_nego,heddaya-nego.csv,628,51,1,seller,,,11.972,Okay,,True
heddaya_nego__6611,heddaya_nego,heddaya-nego.csv,628,53,1,seller,,,11.972,Yeah,,True
heddaya_nego__6615,heddaya_nego,heddaya-nego.csv,628,57,1,seller,,,11.972,Yeah,,True
heddaya_nego__6629,heddaya_nego,heddaya-nego.csv,628,71,1,seller,,,11.972,Mhm,,True
heddaya_nego__6630,heddaya_nego,heddaya-nego.csv,628,72,0,buyer,,,11.972,um,,True
heddaya_nego__6631,heddaya_nego,heddaya-nego.csv,628,73,1,seller,,,11.972,Mhm,,True
heddaya_nego__6633,heddaya_nego,heddaya-nego.csv,628,75,1,seller,,,11.972,Yeah,,True
heddaya_nego__6635,heddaya_nego,heddaya-nego.csv,628,77,1,seller,,,11.972,Mhm,,True
heddaya_nego__6638,heddaya_nego,heddaya-nego.csv,628,80,0,buyer,,,11.972,Mhm,,True
heddaya_nego__6641,heddaya_nego,heddaya-nego.csv,628,83,1,seller,,,11.972,Mhm,,True
heddaya_nego__6643,heddaya_nego,heddaya-nego.csv,628,85,1,seller,,,11.972,Sure,,True
heddaya_nego__6645,heddaya_nego,heddaya-nego.csv,628,87,1,seller,,,11.972,Yeah,,True
heddaya_nego__6646,heddaya_nego,heddaya-nego.csv,628,88,0,buyer,,,11.972,Yeah,,True
heddaya_nego__6648,heddaya_nego,heddaya-nego.csv,628,90,0,buyer,,,11.972,Okay,,True
heddaya_nego__6649,heddaya_nego,heddaya-nego.csv,628,91,1,seller,,,11.972,Mhm,,True
heddaya_nego__6651,heddaya_nego,heddaya-nego.csv,628,93,1,seller,,,11.972,Mhm,,True
heddaya_nego__6654,heddaya_nego,heddaya-nego.csv,637,1,0,buyer,,,4.972,Yeah,,True
heddaya_nego__6658,heddaya_nego,heddaya-nego.csv,637,5,0,buyer,,,4.972,Yes,,True
heddaya_nego__6663,heddaya_nego,heddaya-nego.csv,637,10,1,seller,,,4.972,Yeah,,True
heddaya_nego__6665,heddaya_nego,heddaya-nego.csv,637,12,1,seller,,,4.972,Mhm,,True
heddaya_nego__6671,heddaya_nego,heddaya-nego.csv,637,18,1,seller,,,4.972,Mhm,,True
heddaya_nego__6675,heddaya_nego,heddaya-nego.csv,637,22,1,seller,,,4.972,Yeah,,True
heddaya_nego__6681,heddaya_nego,heddaya-nego.csv,637,28,1,seller,,,4.972,Yeah,,True
heddaya_nego__6684,heddaya_nego,heddaya-nego.csv,637,31,0,buyer,,,4.972,Yes,,True
heddaya_nego__6691,heddaya_nego,heddaya-nego.csv,638,3,1,seller,,,8.588,Mhm,,True
heddaya_nego__6693,heddaya_nego,heddaya-nego.csv,638,5,1,seller,,,8.588,Yeah,,True
heddaya_nego__6698,heddaya_nego,heddaya-nego.csv,638,10,0,buyer,,,8.588,Mhm,,True
heddaya_nego__6703,heddaya_nego,heddaya-nego.csv,638,15,1,seller,,,8.588,Mhm,,True
heddaya_nego__6704,heddaya_nego,heddaya-nego.csv,638,16,0,buyer,,,8.588,Okay,,True
heddaya_nego__6706,heddaya_nego,heddaya-nego.csv,638,18,0,buyer,,,8.588,Right,,True
heddaya_nego__6713,heddaya_nego,heddaya-nego.csv,638,25,1,seller,,,8.588,Mhm,,True
heddaya_nego__6715,heddaya_nego,heddaya-nego.csv,638,27,1,seller,,,8.588,Mhm,,True
heddaya_nego__6720,heddaya_nego,heddaya-nego.csv,638,32,0,buyer,,,8.588,Mhm,,True
heddaya_nego__6724,heddaya_nego,heddaya-nego.csv,638,36,0,buyer,,,8.588,Mhm,,True
heddaya_nego__6727,heddaya_nego,heddaya-nego.csv,638,39,1,seller,,,8.588,Yeah,,True
heddaya_nego__6729,heddaya_nego,heddaya-nego.csv,638,41,1,seller,,,8.588,Mhm,,True
heddaya_nego__6731,heddaya_nego,heddaya-nego.csv,638,43,1,seller,,,8.588,Mhm,,True
heddaya_nego__6733,heddaya_nego,heddaya-nego.csv,638,45,1,seller,,,8.588,Yeah,,True
heddaya_nego__6735,heddaya_nego,heddaya-nego.csv,638,47,1,seller,,,8.588,Okay,,True
heddaya_nego__6738,heddaya_nego,heddaya-nego.csv,638,50,0,buyer,,,8.588,Mhm,,True
heddaya_nego__6742,heddaya_nego,heddaya-nego.csv,638,54,0,buyer,,,8.588,Mhm,,True
heddaya_nego__6748,heddaya_nego,heddaya-nego.csv,644,4,0,buyer,,,7.8,Yeah,,True
heddaya_nego__6752,heddaya_nego,heddaya-nego.csv,644,8,0,buyer,,,7.8,Okay,,True
heddaya_nego__6757,heddaya_nego,heddaya-nego.csv,644,13,1,seller,,,7.8,Yes,,True
heddaya_nego__6804,heddaya_nego,heddaya-nego.csv,659,23,0,buyer,,,4.05,Mhm,,True
heddaya_nego__6806,heddaya_nego,heddaya-nego.csv,659,25,0,buyer,,,4.05,Yeah,,True
heddaya_nego__6809,heddaya_nego,heddaya-nego.csv,659,28,1,seller,,,4.05,Okay,,True
heddaya_nego__6834,heddaya_nego,heddaya-nego.csv,663,3,1,seller,,,10.07,Yeah,,True
heddaya_nego__6838,heddaya_nego,heddaya-nego.csv,663,7,1,seller,,,10.07,Yes,,True
heddaya_nego__6848,heddaya_nego,heddaya-nego.csv,663,17,1,seller,,,10.07,Mhm,,True
heddaya_nego__6860,heddaya_nego,heddaya-nego.csv,664,1,1,seller,,,6.805,Thank you,,True
heddaya_nego__6862,heddaya_nego,heddaya-nego.csv,664,3,1,seller,,,6.805,Okay,,True
heddaya_nego__6863,heddaya_nego,heddaya-nego.csv,664,4,0,buyer,,,6.805,mhm,,True
heddaya_nego__6866,heddaya_nego,heddaya-nego.csv,664,7,1,seller,,,6.805,Mhm,,True
heddaya_nego__6870,heddaya_nego,heddaya-nego.csv,664,11,1,seller,,,6.805,Mhm,,True
heddaya_nego__6874,heddaya_nego,heddaya-nego.csv,664,15,1,seller,,,6.805,Mhm,,True
heddaya_nego__6876,heddaya_nego,heddaya-nego.csv,664,17,1,seller,,,6.805,Mhm,,True
heddaya_nego__6878,heddaya_nego,heddaya-nego.csv,664,19,1,seller,,,6.805,Mhm,,True
heddaya_nego__6884,heddaya_nego,heddaya-nego.csv,664,25,1,seller,,,6.805,Yeah,,True
heddaya_nego__6894,heddaya_nego,heddaya-nego.csv,664,35,1,seller,,,6.805,Mhm,,True
heddaya_nego__6896,heddaya_nego,heddaya-nego.csv,664,37,1,seller,,,6.805,Mhm,,True
heddaya_nego__6898,heddaya_nego,heddaya-nego.csv,664,39,1,seller,,,6.805,Yeah,,True
heddaya_nego__6900,heddaya_nego,heddaya-nego.csv,664,41,1,seller,,,6.805,Yeah,,True
heddaya_nego__6904,heddaya_nego,heddaya-nego.csv,664,45,1,seller,,,6.805,Yeah,,True
heddaya_nego__6906,heddaya_nego,heddaya-nego.csv,664,47,1,seller,,,6.805,Yeah,,True
heddaya_nego__6909,heddaya_nego,heddaya-nego.csv,664,50,0,buyer,,,6.805,Yeah,,True
heddaya_nego__6915,heddaya_nego,heddaya-nego.csv,664,56,0,buyer,,,6.805,Mhm,,True
heddaya_nego__6920,heddaya_nego,heddaya-nego.csv,664,61,1,seller,,,6.805,uh,,True
heddaya_nego__6925,heddaya_nego,heddaya-nego.csv,664,66,0,buyer,,,6.805,Mhm,,True
heddaya_nego__6928,heddaya_nego,heddaya-nego.csv,664,69,1,seller,,,6.805,Uh,,True
heddaya_nego__6934,heddaya_nego,heddaya-nego.csv,664,75,1,seller,,,6.805,Yeah,,True
heddaya_nego__6954,heddaya_nego,heddaya-nego.csv,671,1,1,seller,,,8.175,Yeah,,True
heddaya_nego__6956,heddaya_nego,heddaya-nego.csv,671,3,1,seller,,,8.175,Okay,,True
heddaya_nego__6958,heddaya_nego,heddaya-nego.csv,671,5,1,seller,,,8.175,Mhm,,True
heddaya_nego__6962,heddaya_nego,heddaya-nego.csv,671,9,1,seller,,,8.175,Yeah,,True
heddaya_nego__6964,heddaya_nego,heddaya-nego.csv,671,11,1,seller,,,8.175,Mhm,,True
heddaya_nego__6967,heddaya_nego,heddaya-nego.csv,671,14,0,buyer,,,8.175,yeah,,True
heddaya_nego__6969,heddaya_nego,heddaya-nego.csv,671,16,0,buyer,,,8.175,Mhm,,True
heddaya_nego__6972,heddaya_nego,heddaya-nego.csv,671,19,1,seller,,,8.175,Mhm,,True
heddaya_nego__6974,heddaya_nego,heddaya-nego.csv,671,21,1,seller,,,8.175,Mhm,,True
heddaya_nego__6988,heddaya_nego,heddaya-nego.csv,671,35,1,seller,,,8.175,Yeah,,True
heddaya_nego__6990,heddaya_nego,heddaya-nego.csv,671,37,1,seller,,,8.175,Yeah,,True
